Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,33.6,,,25.3,42,"1,819","(32.3020333386, -90.2663131694)",HLTHOUT,TEETHLOST,2836000,28049010902,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010808,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45,,,42.9,47,"4,494","(32.2679492554, -90.297683472)",UNHBEH,SLEEP,2836000,28049010808,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.5,,,24.5,32.9,"3,952","(32.2631259622, -90.2457588861)",PREVENT,ACCESS2,2836000,28049003600,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.6,,,10.6,12.5,"4,050","(32.3700798374, -90.1547605542)",HLTHOUT,DIABETES,2836000,28049000302,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010201,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,59.3,,,55.2,62.9,"3,250","(32.3857261753, -90.161721287)",PREVENT,COLON_SCREEN,2836000,28049010201,Colorectal Cancer Screening
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000100,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.4,,,76.6,80.1,"4,584","(32.3760966125, -90.1333490224)",PREVENT,CHOLSCREEN,2836000,28049000100,Cholesterol Screening
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,69.6,,,66.5,72.5,"2,450","(32.3230862923, -90.2352663163)",PREVENT,CHOLSCREEN,2836000,28049002200,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,,4.4,5,"3,257","(32.3151937739, -90.2240153221)",HLTHOUT,CANCER,2836000,28049002100,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.7,,,75.4,77.9,"4,050","(32.3700798374, -90.1547605542)",PREVENT,CHECKUP,2836000,28049000302,Annual Checkup
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75.9,,,74.2,77.5,"5,056","(32.2251402127, -90.2603643583)",PREVENT,CHOLSCREEN,2836000,28049011102,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.2,,,24.2,32.4,"3,952","(32.2631259622, -90.2457588861)",PREVENT,COREW,2836000,28049003600,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,81.7,,,78.4,84.5,"5,710","(32.3422170976, -90.2571613241)",PREVENT,PAPTEST,2836000,28049000700,Pap Smear Test
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,74.4,,,69.5,78.5,"1,272","(32.3113779365, -90.1880062695)",PREVENT,PAPTEST,2836000,28049011400,Pap Smear Test
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19,,,16.8,21.3,"3,373","(32.3541845971, -90.1641486204)",UNHBEH,CSMOKING,2836000,28049000400,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.8,,,20.5,23.1,"3,076","(32.3400347421, -90.1387066293)",UNHBEH,OBESITY,2836000,28049001400,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,5.5,5.8,"5,056","(32.2251402127, -90.2603643583)",HLTHOUT,CANCER,2836000,28049011102,Cancer (except skin)
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,68.5,,,65.4,71.5,"3,952","(32.2631259622, -90.2457588861)",PREVENT,CHOLSCREEN,2836000,28049003600,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010902,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.8,,,38.3,44.9,"1,819","(32.3020333386, -90.2663131694)",UNHBEH,LPA,2836000,28049010902,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003000,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.8,,,40.6,45,"2,104","(32.2795847495, -90.2022037077)",UNHBEH,LPA,2836000,28049003000,Physical Inactivity
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28121020207,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,1,"(32.2959128998, -90.0677891779)",PREVENT,BPMED,2836000,28121020207,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,9.1,15.1,622,"(32.4055231258, -90.1578816308)",HLTHOUT,CASTHMA,2836000,28089030105,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.7,,,11,26.9,"6,137","(32.3844840557, -90.1837056957)",HLTHOUT,TEETHLOST,2836000,28049010202,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48,,,46.1,49.8,"2,015","(32.3436482912, -90.2098240871)",UNHBEH,OBESITY,2836000,28049000900,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,,5.7,6.5,"2,104","(32.2795847495, -90.2022037077)",HLTHOUT,STROKE,2836000,28049003000,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002500,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.9,10.9,"2,388","(32.308201226, -90.2084021164)",UNHBEH,BINGE,2836000,28049002500,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,,,2.5,3,"5,673","(32.3914073435, -90.1326233954)",HLTHOUT,KIDNEY,2836000,28049010102,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.3,12,"5,056","(32.2251402127, -90.2603643583)",HLTHOUT,MHLTH,2836000,28049011102,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.8,11.5,"2,764","(32.3245803396, -90.2730968105)",HLTHOUT,CASTHMA,2836000,28049010901,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,69.7,,,65.7,73.3,"2,926","(32.2505825226, -90.2349934614)",PREVENT,MAMMOUSE,2836000,28049003700,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,74.7,,,71.2,77.8,"1,586","(32.2940043377, -90.2226483173)",PREVENT,MAMMOUSE,2836000,28049003200,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.6,,,32.4,44.3,"5,673","(32.3914073435, -90.1326233954)",PREVENT,COREM,2836000,28049010102,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001100,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,,,7.2,8,"1,827","(32.3294454095, -90.1955300324)",UNHBEH,BINGE,2836000,28049001100,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28121020207,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,1,"(32.2959128998, -90.0677891779)",HLTHOUT,PHLTH,2836000,28121020207,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28089030105,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75.3,,,70.9,78.9,622,"(32.4055231258, -90.1578816308)",PREVENT,CHECKUP,2836000,28089030105,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,,,6.2,8.4,"2,764","(32.3245803396, -90.2730968105)",HLTHOUT,COPD,2836000,28049010901,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,,,11.3,14.6,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,MHLTH,2836000,28049010808,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,48.1,,,43.1,53.1,"3,257","(32.3151937739, -90.2240153221)",PREVENT,COLON_SCREEN,2836000,28049002100,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.3,,,14.9,22.2,"4,494","(32.2679492554, -90.297683472)",PREVENT,ACCESS2,2836000,28049010808,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,41.4,,,32.7,49.6,"1,047","(32.3197192007, -90.2062608176)",HLTHOUT,TEETHLOST,2836000,28049002000,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.6,11.3,"1,047","(32.3197192007, -90.2062608176)",HLTHOUT,CHD,2836000,28049002000,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,,,9.8,12.8,"2,450","(32.3230862923, -90.2352663163)",HLTHOUT,COPD,2836000,28049002200,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.7,,,22.6,31.2,"2,388","(32.308201226, -90.2084021164)",PREVENT,COREM,2836000,28049002500,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.1,,,25.5,37.3,"3,832","(32.2808856068, -90.2219754256)",PREVENT,COREM,2836000,28049003400,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,57.3,,,51.4,62.9,77,"(32.3891051587, -90.2686162692)",PREVENT,DENTAL,2836000,28049010500,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.7,,,16.2,23.5,"5,673","(32.3914073435, -90.1326233954)",PREVENT,ACCESS2,2836000,28049010102,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.4,9.2,"3,373","(32.3541845971, -90.1641486204)",HLTHOUT,CASTHMA,2836000,28049000400,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.1,,,45.1,48.7,"3,952","(32.2631259622, -90.2457588861)",UNHBEH,SLEEP,2836000,28049003600,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,,,29.6,39,"3,832","(32.2808856068, -90.2219754256)",PREVENT,DENTAL,2836000,28049003400,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28121020207,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,1,"(32.2959128998, -90.0677891779)",UNHBEH,OBESITY,2836000,28121020207,Obesity
2014,MS,Mississippi,Jackson,City,BRFSS,Prevention,2836000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,75.8,,,75.1,76.4,"173,514","(32.31627222, -90.2124528561)",PREVENT,MAMMOUSE,2836000,,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.7,,,27.4,44.1,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,TEETHLOST,2836000,28049003400,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,,,3.1,3.8,"2,827","(32.2470923241, -90.2706288247)",HLTHOUT,STROKE,2836000,28049011101,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003600,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.7,,,14.9,18.5,"3,952","(32.2631259622, -90.2457588861)",HLTHOUT,MHLTH,2836000,28049003600,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.7,,,26.1,46.2,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,TEETHLOST,2836000,28049002300,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010301,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,,,8.7,9.9,"3,284","(32.3659087039, -90.261172434)",UNHBEH,BINGE,2836000,28049010301,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010202,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,,,24.5,32.6,"6,137","(32.3844840557, -90.1837056957)",UNHBEH,LPA,2836000,28049010202,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,4.9,6.5,"4,565","(32.3034428694, -90.2303837936)",HLTHOUT,STROKE,2836000,28049002400,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003200,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.6,,,41.9,46.8,"1,586","(32.2940043377, -90.2226483173)",UNHBEH,SLEEP,2836000,28049003200,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,0.9,,,0.7,1.1,622,"(32.4055231258, -90.1578816308)",HLTHOUT,CHD,2836000,28089030105,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,,,7.1,8.9,"3,019","(32.245231086, -90.2219378426)",HLTHOUT,COPD,2836000,28049003800,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.2,,,28.6,39.7,"3,931","(32.2626920049, -90.2228454457)",PREVENT,ACCESS2,2836000,28049003500,Health Insurance
2014,MS,Mississippi,Jackson,City,BRFSS,Prevention,2836000,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.5,,,22.9,24.2,"173,514","(32.31627222, -90.2124528561)",PREVENT,ACCESS2,2836000,,Health Insurance
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003500,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.7,,,39.7,43.4,"3,931","(32.2626920049, -90.2228454457)",HLTHOUT,BPHIGH,2836000,28049003500,High Blood Pressure
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,41.2,,,39.4,43,"4,565","(32.3034428694, -90.2303837936)",HLTHOUT,HIGHCHOL,2836000,28049002400,High Cholesterol
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,45.3,,,43.9,46.7,"3,076","(32.3400347421, -90.1387066293)",HLTHOUT,HIGHCHOL,2836000,28049001400,High Cholesterol
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.7,,,28.6,38.6,"2,015","(32.3436482912, -90.2098240871)",PREVENT,DENTAL,2836000,28049000900,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,70.2,,,66.6,73.7,"1,377","(32.2960209234, -90.1767733078)",PREVENT,MAMMOUSE,2836000,28049002700,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,,,12.7,17.5,"1,586","(32.2940043377, -90.2226483173)",HLTHOUT,MHLTH,2836000,28049003200,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.8,,,44.4,47.2,"2,388","(32.308201226, -90.2084021164)",UNHBEH,OBESITY,2836000,28049002500,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,25.6,,,19.9,32.1,"3,952","(32.2631259622, -90.2457588861)",HLTHOUT,TEETHLOST,2836000,28049003600,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.8,,,12.9,16.5,"4,390","(32.2610272446, -90.265130469)",HLTHOUT,MHLTH,2836000,28049011002,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,30.9,36.4,"2,104","(32.2795847495, -90.2022037077)",PREVENT,DENTAL,2836000,28049003000,Dental Visit
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001500,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74,,,72.6,75.5,"3,264","(32.3195456692, -90.1687404216)",PREVENT,BPMED,2836000,28049001500,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,,,18.3,22.2,"4,483","(32.3401797646, -90.2268185213)",HLTHOUT,PHLTH,2836000,28049000800,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,,,2.6,2.9,"5,056","(32.2251402127, -90.2603643583)",HLTHOUT,KIDNEY,2836000,28049011102,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,,5.7,6.6,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,CHD,2836000,28049003400,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.7,,,6.6,8.8,"3,442","(32.3500168004, -90.2038372112)",HLTHOUT,STROKE,2836000,28049000600,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000500,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.2,,,45.3,48.9,"6,041","(32.3607883236, -90.1824183353)",UNHBEH,SLEEP,2836000,28049000500,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,,,4.3,5,"1,950","(32.3199223985, -90.1980304796)",HLTHOUT,KIDNEY,2836000,28049001900,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,,,2.6,3.2,"4,143","(32.3380096287, -90.1721630218)",HLTHOUT,STROKE,2836000,28049001300,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010202,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.9,,,40.5,45.2,"6,137","(32.3844840557, -90.1837056957)",UNHBEH,SLEEP,2836000,28049010202,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.3,,,21.7,29.2,"5,718","(32.2820671233, -90.2675496365)",PREVENT,COREW,2836000,28049011001,Core preventive services for older women
2014,MS,Mississippi,Jackson,City,BRFSS,Prevention,2836000,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,74,,,73.3,74.6,"173,514","(32.31627222, -90.2124528561)",PREVENT,MAMMOUSE,2836000,,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000500,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,59,,,54.3,63.2,"6,041","(32.3607883236, -90.1824183353)",PREVENT,COLON_SCREEN,2836000,28049000500,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,72.9,,,69.3,76.1,"2,388","(32.308201226, -90.2084021164)",PREVENT,MAMMOUSE,2836000,28049002500,Mammography
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.2,,,71.3,76.9,"4,494","(32.2679492554, -90.297683472)",PREVENT,CHOLSCREEN,2836000,28049010808,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,7.8,9.9,"4,584","(32.3760966125, -90.1333490224)",HLTHOUT,MHLTH,2836000,28049000100,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.6,,,45.6,47.5,"2,104","(32.2795847495, -90.2022037077)",UNHBEH,OBESITY,2836000,28049003000,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,,,2.3,3,"5,395","(32.3604779334, -90.1295873326)",HLTHOUT,STROKE,2836000,28049000200,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.6,,,27.1,36.2,"2,764","(32.3245803396, -90.2730968105)",PREVENT,COREM,2836000,28049010901,Core preventive services for older men
